"","Symbol","logFC","logCPM","LR","PValue","FDR","sgRNA","Gene_Regulation"
"HGLibB_12704","DDX43",6.33840074629804,6.61379781959176,60.1899619615555,8.61303330650904e-15,2.64254310103927e-12,"HGLibB_12704","Enriched in ToxA"
"HGLibB_07980","CCL2",9.23192097975756,6.36037761775979,60.1122041631556,8.96010472679493e-15,2.7344047260128e-12,"HGLibB_07980","Enriched in ToxA"
"HGLibA_15610","ESYT3",7.01095856485055,6.43646797410717,60.0585480007327,9.20772438093547e-15,2.78543572550992e-12,"HGLibA_15610","Enriched in ToxA"
"HGLibB_08391","CD48",6.35750493168143,7.53197536853612,60.0549818698628,9.22442242599975e-15,2.78543572550992e-12,"HGLibB_08391","Enriched in ToxA"
"HGLibB_35342","PCDH10",9.35396332643255,6.57424330313876,59.9680481990904,9.64098594157125e-15,2.89598055720297e-12,"HGLibB_35342","Enriched in ToxA"
"HGLibA_04657","BNIP3",6.47124559512847,6.71912344674905,59.9544900220624,9.70762865423335e-15,2.90081134780901e-12,"HGLibA_04657","Enriched in ToxA"
"HGLibA_33967","OR4D10",7.20926875295215,6.64924202825916,59.9063030825287,9.94823464553722e-15,2.95730604310055e-12,"HGLibA_33967","Enriched in ToxA"
"HGLibA_54278","WFDC9",6.92578827024335,6.68427326119058,59.7684273395799,1.06701426876253e-14,3.15555719802643e-12,"HGLibA_54278","Enriched in ToxA"
"HGLibA_40648","RBPJ",6.31422710422572,7.05541304453771,59.6974165936233,1.10621657856261e-14,3.25471609035244e-12,"HGLibA_40648","Enriched in ToxA"
"HGLibA_42927","SCGB2A2",4.82283474689784,7.46667677681826,59.6732419142322,1.1198886762825e-14,3.27813127675286e-12,"HGLibA_42927","Enriched in ToxA"
"HGLibA_43603","SERTAD1",6.63319612825219,6.99182390121425,59.6578310342839,1.12869247722057e-14,3.28676496305995e-12,"HGLibA_43603","Enriched in ToxA"
"HGLibB_00860","ADAP1",7.77971893322247,7.12894272747807,59.6480852365702,1.13429568383363e-14,3.28676496305995e-12,"HGLibB_00860","Enriched in ToxA"
"HGLibA_22057","HPS6",7.74121483275443,7.06708138103094,59.3300556751276,1.33324601965013e-14,3.84383537112496e-12,"HGLibA_22057","Enriched in ToxA"
"HGLibB_49086","TFCP2",6.80909738299856,6.99084085744042,59.163425876794,1.45105927479374e-14,4.16258118863707e-12,"HGLibB_49086","Enriched in ToxA"
"HGLibB_39583","PWP1",9.30807320714827,6.71174123674848,58.6527611599201,1.881039599377e-14,5.34261806609191e-12,"HGLibB_39583","Enriched in ToxA"
"HGLibA_03444","ATF5",9.57866263060064,6.61570583506637,58.4995612643244,2.03336284275299e-14,5.71863364594447e-12,"HGLibA_03444","Enriched in ToxA"
"HGLibA_21138","HEPACAM",7.32506951265677,6.67275241503385,58.4805548054426,2.05310148229767e-14,5.74598006555436e-12,"HGLibA_21138","Enriched in ToxA"
"HGLibB_54715","ZAR1L",6.04927524085852,6.78611601147598,58.4429849992389,2.09268438283485e-14,5.82832917943612e-12,"HGLibB_54715","Enriched in ToxA"
"HGLibB_30812","MYO5B",9.44989852654481,6.49462415822177,58.4021554897102,2.1365679343002e-14,5.92180251664761e-12,"HGLibB_30812","Enriched in ToxA"
"HGLibA_31625","NEGR1",9.14146141627832,6.29849666447732,58.3795936394128,2.16121114920268e-14,5.96130611842333e-12,"HGLibA_31625","Enriched in ToxA"
"HGLibB_40850","RFC1",9.36349850909684,6.43791134806022,58.1937794861684,2.37528946682708e-14,6.52045371197464e-12,"HGLibB_40850","Enriched in ToxA"
"HGLibB_03540","ATOX1",6.87559043778882,6.33399958559445,58.1298596703046,2.45373479311782e-14,6.70372029931185e-12,"HGLibB_03540","Enriched in ToxA"
"HGLibB_53881","WARS2",7.10086221078252,6.81633626681413,58.0695107509049,2.53017527008518e-14,6.87979837775341e-12,"HGLibB_53881","Enriched in ToxA"
"HGLibA_10307","CNN2",5.23347112242327,8.37512775615141,58.0522153117432,2.55251845618566e-14,6.90781327295942e-12,"HGLibA_10307","Enriched in ToxA"
"HGLibA_32102","NLRP11",9.56316726656291,6.6011010171996,58.0363692661673,2.57316248510947e-14,6.93098832198054e-12,"HGLibA_32102","Enriched in ToxA"
"HGLibA_31598","NEDD1",6.20019802306875,6.97786894850636,57.9379142816006,2.70522497423788e-14,7.25265759097898e-12,"HGLibA_31598","Enriched in ToxA"
"HGLibA_28177","MAP3K19",9.45813981118528,6.65434788206062,57.887243964102,2.77581323667549e-14,7.40728989896664e-12,"HGLibA_28177","Enriched in ToxA"
"HGLibB_25819","KRTCAP2",9.03277228132257,6.17599981438273,57.7016810529175,3.05042007333131e-14,8.10239587348321e-12,"HGLibB_25819","Enriched in ToxA"
"HGLibA_34134","OR51T1",4.01996370400065,7.80063251894123,57.6839816259412,3.07799222539983e-14,8.13795612662969e-12,"HGLibA_34134","Enriched in ToxA"
"HGLibB_44345","SLC14A1",7.91908840673244,7.2510787211343,57.6180458753551,3.18291972880657e-14,8.37677310095501e-12,"HGLibB_44345","Enriched in ToxA"
"HGLibA_56083","ZNF486",9.59394755183288,6.63715087677172,57.3813202191872,3.59000713920707e-14,9.40499906838937e-12,"HGLibA_56083","Enriched in ToxA"
"HGLibB_10913","CPEB3",6.73644979313838,6.92777726608775,57.2476203034366,3.84253757865623e-14,9.97547097286171e-12,"HGLibB_10913","Enriched in ToxA"
"HGLibB_55307","ZMAT4",5.34831215039088,7.19842582226625,57.2329805116205,3.87124681986609e-14,1.00047317025305e-11,"HGLibB_55307","Enriched in ToxA"
"HGLibA_54494","XCL1",9.44141061267782,6.48666530859749,57.1999056148901,3.93690071739094e-14,1.01287804869449e-11,"HGLibA_54494","Enriched in ToxA"
"HGLibA_28659","MCTS1",7.11620715908283,7.28362297743014,57.1209934417672,4.09807714545155e-14,1.04963830386604e-11,"HGLibA_28659","Enriched in ToxA"
"HGLibB_50830","TNP1",5.83400565869972,8.02012171656663,56.9842292564825,4.39320839672834e-14,1.12022909042442e-11,"HGLibB_50830","Enriched in ToxA"
"HGLibA_50266","TMEM234",9.31780683874781,6.3711152252154,56.9712240006986,4.42235722254557e-14,1.1226721280049e-11,"HGLibA_50266","Enriched in ToxA"
"HGLibA_25729","KRTAP25-1",6.448778703689,6.67881896373611,56.8445318258951,4.71663686087282e-14,1.18708861128887e-11,"HGLibA_25729","Enriched in ToxA"
"HGLibB_43667","SFMBT1",5.77589599752373,7.44249280858865,56.8441787010892,4.71748389266487e-14,1.18708861128887e-11,"HGLibB_43667","Enriched in ToxA"
"HGLibB_32215","NOL11",9.38966654920953,6.4462408556568,56.5612287151758,5.44754200125727e-14,1.35887750973102e-11,"HGLibB_32215","Enriched in ToxA"
"HGLibB_53617","VLDLR",7.26425829875685,6.622648729853,56.3818127768078,5.96798399446262e-14,1.48225604205326e-11,"HGLibB_53617","Enriched in ToxA"
"HGLibA_06793","CA12",9.34509960021098,6.39657165445596,56.1487356682644,6.71907940520952e-14,1.65447958246818e-11,"HGLibA_06793","Enriched in ToxA"
"HGLibB_48339","TAS2R4",9.37198896740693,6.42970181818891,56.1188741637953,6.82190774633791e-14,1.66779273698906e-11,"HGLibB_48339","Enriched in ToxA"
"HGLibA_04831","BRMS1",7.24870404029687,6.60105621108868,56.1161735452545,6.83128463201209e-14,1.66779273698906e-11,"HGLibA_04831","Enriched in ToxA"
"HGLibB_23116","IL36B",4.42262307243778,7.44471428325193,55.9121728828013,7.57818842253392e-14,1.83452913234615e-11,"HGLibB_23116","Enriched in ToxA"
"HGLibB_36718","PITX2",9.43287229199997,6.47866233815408,55.8720614190844,7.73439230045529e-14,1.86447600610933e-11,"HGLibB_36718","Enriched in ToxA"
"HGLibB_01887","ANAPC7",6.00699283400073,6.80359944080612,55.676665959918,8.54262626079707e-14,2.05069496427075e-11,"HGLibB_01887","Enriched in ToxA"
"HGLibB_07893","CCDC86",8.8278258583981,6.04094206857715,55.5510788859577,9.10618406526007e-14,2.17687124323403e-11,"HGLibB_07893","Enriched in ToxA"
"HGLibA_47341","STAP1",5.22314389582978,7.72786027487023,55.5428056041604,9.14458951664685e-14,2.17698147028456e-11,"HGLibA_47341","Enriched in ToxA"
"HGLibA_44816","SLC27A2",5.23225134481637,6.94354899255557,55.526316571195,9.22161743085345e-14,2.18624734239816e-11,"HGLibA_44816","Enriched in ToxA"
"HGLibB_33227","ODC1",9.28028146698123,6.34466747631635,55.3473361954628,1.01006656184845e-13,2.38479624909181e-11,"HGLibB_33227","Enriched in ToxA"
"HGLibA_12917","DEFB4B",4.7534004228535,7.02255496068804,55.225386125217,1.07471709421452e-13,2.52703868222826e-11,"HGLibA_12917","Enriched in ToxA"
"HGLibB_37179","PLS3",9.25163728211675,6.30952723753414,55.144333426589,1.11996081947977e-13,2.62267396310257e-11,"HGLibB_37179","Enriched in ToxA"
"HGLibA_52083","TTC24",8.95173758755439,6.13513446750165,55.0457916321216,1.1775417846696e-13,2.7463050736524e-11,"HGLibA_52083","Enriched in ToxA"
"HGLibA_00584","ACSM5",5.56397282890162,6.98445413975126,54.9852166669264,1.21439818990763e-13,2.81268239063368e-11,"HGLibA_00584","Enriched in ToxA"
"HGLibB_21258","HIBCH",7.89188257618516,8.7274896563015,54.9829370948376,1.21580749285753e-13,2.81268239063368e-11,"HGLibB_21258","Enriched in ToxA"
"HGLibB_51731","TRPV6",7.03849391811589,6.5448750573604,54.9108699229646,1.26121543410445e-13,2.90601257433232e-11,"HGLibB_51731","Enriched in ToxA"
"HGLibA_38686","PROP1",4.70290809266417,6.86466871797108,54.5484162943398,1.51664823548963e-13,3.46671949062736e-11,"HGLibA_38686","Enriched in ToxA"
"HGLibA_31233","NBPF3",5.49522004936926,6.69492149245012,54.3983433264742,1.6370081776825e-13,3.7122557382679e-11,"HGLibA_31233","Enriched in ToxA"
"HGLibB_20894","HBEGF",8.14031130557176,10.6490491446331,54.3549639553356,1.67354708899688e-13,3.7801739030322e-11,"HGLibB_20894","Enriched in ToxA"
"HGLibB_30242","MT1E",9.26145335967623,6.32726346445658,54.2907752136966,1.72911648412302e-13,3.89037647229765e-11,"HGLibB_30242","Enriched in ToxA"
"HGLibA_56801","ZNF81",6.39434020970137,6.64978649056144,54.2507806184133,1.76467029601779e-13,3.95486050364956e-11,"HGLibA_56801","Enriched in ToxA"
"HGLibB_21991","HPCAL1",10.0193394943651,7.22736732486794,54.1936664766833,1.8167147113325e-13,4.05565654215096e-11,"HGLibB_21991","Enriched in ToxA"
"HGLibB_33533","OR11H4",9.28965835699726,6.34488910499109,54.1380050777737,1.8689127534312e-13,4.15601284506233e-11,"HGLibB_33533","Enriched in ToxA"
"HGLibB_56775","ZNF836",9.30834007014031,6.37064151578243,54.1112574333465,1.89452732796823e-13,4.19670719642938e-11,"HGLibB_56775","Enriched in ToxA"
"HGLibB_49625","TM2D2",5.09278728447643,6.79219634456394,54.0630327822418,1.94159998580702e-13,4.27069493804317e-11,"HGLibB_49625","Enriched in ToxA"
"HGLibB_20850","HAUS2",9.19194243730018,6.42530058613691,54.0618033510721,1.942815224634e-13,4.27069493804317e-11,"HGLibB_20850","Enriched in ToxA"
"HGLibA_01036","ADRA1A",9.08775219549037,6.22426006467607,53.9054332332038,2.10375147859307e-13,4.60681425882901e-11,"HGLibA_01036","Enriched in ToxA"
"HGLibB_08212","CCT8L2",9.02168598788236,6.18573667597959,53.8660742249737,2.14631933274802e-13,4.68215890029476e-11,"HGLibB_08212","Enriched in ToxA"
"HGLibB_55385","ZNF121",7.32718418916281,8.14630018992902,53.7912957252542,2.22958304402659e-13,4.84537378730825e-11,"HGLibB_55385","Enriched in ToxA"
"HGLibB_23189","ILK",5.2809171249436,7.44035913120464,53.6728638842943,2.36811651597876e-13,5.12701693853772e-11,"HGLibB_23189","Enriched in ToxA"
"HGLibA_02993","ARL6IP6",6.71496795147719,6.25979739224726,53.5167387875675,2.56398867414811e-13,5.53021512037217e-11,"HGLibA_02993","Enriched in ToxA"
"HGLibB_46639","SPINK5",7.77952788547313,7.10873831714161,53.4669663717245,2.62977844957264e-13,5.65087187218468e-11,"HGLibB_46639","Enriched in ToxA"
"HGLibA_17397","FGF21",6.27968850812268,6.60521855255085,53.40312255364,2.7166469857894e-13,5.81575326551101e-11,"HGLibA_17397","Enriched in ToxA"
"HGLibB_29642","MOSPD1",4.85035430245291,6.79133624149903,53.3909587883254,2.73352029022534e-13,5.82499865126583e-11,"HGLibB_29642","Enriched in ToxA"
"HGLibA_00273","ABHD2",6.15510822986135,6.491112721711,53.3853962727884,2.74127139219106e-13,5.82499865126583e-11,"HGLibA_00273","Enriched in ToxA"
"HGLibA_42824","SCAF11",8.9400408742706,6.06441956935531,53.3597011583881,2.77736273627924e-13,5.87991262983574e-11,"HGLibA_42824","Enriched in ToxA"
"HGLibB_33899","OR4C13",6.33012651944518,6.54828365046797,53.29125123866,2.87584490916879e-13,6.06602389609343e-11,"HGLibB_33899","Enriched in ToxA"
"HGLibA_09490","CHMP4B",8.78837007758966,5.98637621768547,53.1821567783,3.04007763895756e-13,6.38895144248763e-11,"HGLibA_09490","Enriched in ToxA"
"HGLibB_04073","BAG1",6.47848343567848,6.71939337523698,53.079119282454,3.20380123467824e-13,6.7084557750801e-11,"HGLibB_04073","Enriched in ToxA"
"HGLibA_13093","DHCR7",9.8640846523381,7.00404426023273,52.9125942725866,3.48726320716592e-13,7.27544552671748e-11,"HGLibA_13093","Enriched in ToxA"
"HGLibB_02117","ANKRD53",10.0198552796299,7.05068103415099,52.8568566428845,3.58764057749298e-13,7.45774285697482e-11,"HGLibB_02117","Enriched in ToxA"
"HGLibA_45914","SNCB",7.39722824601874,6.74060829253387,52.7754307446126,3.73949958631224e-13,7.69970921032858e-11,"HGLibA_45914","Enriched in ToxA"
"HGLibA_29801","MPZL3",6.90007162466309,7.25990898283286,52.7529620154086,3.78252465970653e-13,7.7505281179051e-11,"HGLibA_29801","Enriched in ToxA"
"HGLibA_03944","B2M",7.00210816622436,7.86704487418952,52.6918417438164,3.90208611763197e-13,7.96706002942702e-11,"HGLibA_03944","Enriched in ToxA"
"HGLibA_08405","CD52",5.14480014905248,6.48934793733689,52.6258780814409,4.03536870388834e-13,8.20997193787893e-11,"HGLibA_08405","Enriched in ToxA"
"HGLibA_43931","SH3BP4",8.63363149337962,5.91575543482846,52.613628571191,4.06061634675092e-13,8.23214634848553e-11,"HGLibA_43931","Enriched in ToxA"
"HGLibB_20072","GPR87",5.31124305115585,6.49279954081623,52.5885153300844,4.11287291121277e-13,8.2966883570253e-11,"HGLibB_20072","Enriched in ToxA"
"HGLibB_48865","TDRP",4.4154080708543,6.66093715819485,52.5786086542065,4.13367170142858e-13,8.2966883570253e-11,"HGLibB_48865","Enriched in ToxA"
"HGLibA_44204","SIRPB1",5.81648252238187,6.63478433986562,52.5775809066673,4.13583544543467e-13,8.2966883570253e-11,"HGLibA_44204","Enriched in ToxA"
"HGLibB_08512","CDC20",9.2325435257791,6.30939913058663,52.5340230294427,4.22858844519294e-13,8.42384739118245e-11,"HGLibB_08512","Enriched in ToxA"
"HGLibA_20586","GTF3C3",5.05881754754968,6.62650745046672,52.1993962880021,5.01415481798154e-13,9.95422506477699e-11,"HGLibA_20586","Enriched in ToxA"
"HGLibA_38277","PRAMEF1",7.94313277774192,7.55080440803909,52.1513859878228,5.13825723444517e-13,1.01304890828805e-10,"HGLibA_38277","Enriched in ToxA"
"HGLibA_09102","CEP120",9.20234341298293,6.26377485172704,51.9751100989908,5.62086332660567e-13,1.10063410115136e-10,"HGLibA_09102","Enriched in ToxA"
"HGLibA_44808","SLC26A8",9.24220747556519,6.30959932171994,51.8170129233578,6.09216388569262e-13,1.18886298848246e-10,"HGLibA_44808","Enriched in ToxA"
"HGLibB_16972","FBXL19",7.56333755201944,7.07265063895178,51.7145319749927,6.41859127248695e-13,1.24831809178439e-10,"HGLibB_16972","Enriched in ToxA"
"HGLibA_50615","TMPRSS11B",9.18193235193046,6.45673369523293,51.6281901893938,6.70715896964193e-13,1.30003321474752e-10,"HGLibA_50615","Enriched in ToxA"
"HGLibA_39677","PYCR2",5.70672808887545,7.12860877002925,51.5635262586895,6.93174676848822e-13,1.33904076548308e-10,"HGLibA_39677","Enriched in ToxA"
"HGLibA_13198","DHX40",5.85038497548516,6.96755636348837,51.5078882267607,7.13100011770118e-13,1.37290895890225e-10,"HGLibA_13198","Enriched in ToxA"
"HGLibA_11020","CPT1B",7.93997078249109,8.24730538436374,51.4833376576879,7.22073454128173e-13,1.38553579544133e-10,"HGLibA_11020","Enriched in ToxA"
"HGLibA_46961","SRF",9.22295960482784,6.41074941745369,51.3836612620884,7.59681745080435e-13,1.45284069201666e-10,"HGLibA_46961","Enriched in ToxA"
"HGLibA_57013","ZSCAN29",8.77485020788058,5.95289082415234,51.2328237217664,8.20353938376198e-13,1.56366001682583e-10,"HGLibA_57013","Enriched in ToxA"
"HGLibB_53116","USHBP1",5.88072375268232,7.23494470057739,51.1870423772085,8.39710833500402e-13,1.59525594868936e-10,"HGLibB_53116","Enriched in ToxA"
"HGLibA_13266","DIRC1",8.96387269740531,6.07526786593804,51.0821487780799,8.85801933302423e-13,1.67726449898878e-10,"HGLibA_13266","Enriched in ToxA"
"HGLibB_15435","EREG",7.1259446742544,6.50169814502619,50.94160976437,9.51548854565432e-13,1.79582935634811e-10,"HGLibB_15435","Enriched in ToxA"
"HGLibA_16937","FBL",9.24155307419401,6.42622505806114,50.842063824234,1.00105216590517e-12,1.88306117752384e-10,"HGLibA_16937","Enriched in ToxA"
"HGLibB_51836","TSPAN13",8.93990489395847,6.05395549489295,50.7459735091931,1.05128016165269e-12,1.97108159197712e-10,"HGLibB_51836","Enriched in ToxA"
"HGLibA_50586","TMIGD1",5.60046944943109,7.47506026478083,50.6882735788546,1.0826447992365e-12,2.01670714501934e-10,"HGLibA_50586","Enriched in ToxA"
"HGLibB_45271","SLC6A3",9.08765550585328,6.22429450117896,50.6628236032054,1.09677491423765e-12,2.03641641276882e-10,"HGLibB_45271","Enriched in ToxA"
"HGLibA_38194","PPP3R1",9.20237207696354,6.30807876054807,50.6298717284854,1.11534468658566e-12,2.0642151839832e-10,"HGLibA_38194","Enriched in ToxA"
"HGLibA_15185","ENPP7",7.25628744733446,6.60816946637649,50.6001154235318,1.13238381737258e-12,2.08901147119347e-10,"HGLibA_15185","Enriched in ToxA"
"HGLibA_23555","IRAK1BP1",5.1304279960933,7.514091341851,50.5902722904379,1.13807735894191e-12,2.09278565110815e-10,"HGLibA_23555","Enriched in ToxA"
"HGLibB_34313","OR5T2",6.49783970746928,8.21865287116514,50.5386701293989,1.16839757864678e-12,2.14167649455916e-10,"HGLibB_34313","Enriched in ToxA"
"HGLibA_34145","OR52B2",5.88801074154251,6.67756316707109,50.3794798501541,1.26712262996327e-12,2.31524288690709e-10,"HGLibA_34145","Enriched in ToxA"
"HGLibA_43343","SEMA4B",6.22765485621581,6.4616266358371,50.2932973933564,1.32400988464438e-12,2.41150536862545e-10,"HGLibA_43343","Enriched in ToxA"
"HGLibB_18501","GALNT1",5.76705880812852,6.5175581320306,50.2536951592732,1.35100073602827e-12,2.45287864646044e-10,"HGLibB_18501","Enriched in ToxA"
"HGLibA_52473","TYRP1",7.19261487009279,6.56319379663022,50.2282222307253,1.36865206774496e-12,2.47708754204201e-10,"HGLibA_52473","Enriched in ToxA"
"HGLibB_00136","ABCB11",8.37450705842875,5.93389044780152,50.1506359270842,1.42384980817903e-12,2.56888474983194e-10,"HGLibB_00136","Enriched in ToxA"
"HGLibB_11466","CSTA",9.45786169084022,6.66781879034878,50.1155069238529,1.44956924224903e-12,2.60708890707065e-10,"HGLibB_11466","Enriched in ToxA"
"HGLibA_25492","KRT36",5.31550313093353,6.79740468908671,50.0803071564149,1.47580681242314e-12,2.64598325778603e-10,"HGLibA_25492","Enriched in ToxA"
"HGLibA_04673","BOD1L2",6.15638236751175,7.60788152208112,50.0168506361875,1.52431316160847e-12,2.72443672962501e-10,"HGLibA_04673","Enriched in ToxA"
"HGLibB_37791","PPARD",5.12029654206122,6.8173525048861,49.895875310086,1.62125115127137e-12,2.88869696589728e-10,"HGLibB_37791","Enriched in ToxA"
"HGLibB_49905","TMEM141",9.10940153650873,6.17782828766498,49.6729890867691,1.81629328205685e-12,3.22619797125225e-10,"HGLibB_49905","Enriched in ToxA"
"HGLibA_31819","NFKB2",6.55083717057996,6.82861672203445,49.6612974077361,1.82714928323104e-12,3.23546406872884e-10,"HGLibA_31819","Enriched in ToxA"
"HGLibB_11199","CROCC",5.53215790987903,6.71185325242902,49.544285718322,1.939439374798e-12,3.42373708462417e-10,"HGLibB_11199","Enriched in ToxA"
"HGLibB_08466","CD8B",8.57319882442325,5.84395575706753,49.5381529954161,1.94551150594469e-12,3.4239212156615e-10,"HGLibB_08466","Enriched in ToxA"
"HGLibA_18491","GAK",8.99939499909802,6.57534765063257,49.4668825411745,2.01748866983906e-12,3.53973631359866e-10,"HGLibA_18491","Enriched in ToxA"
"HGLibA_53646","VHL",6.93585625689658,7.82961620183464,49.3653061787191,2.12470195073626e-12,3.70518313129457e-10,"HGLibA_53646","Enriched in ToxA"
"HGLibB_23380","INTS12",9.05532056295105,6.12801807273388,49.2719603657815,2.22824842461452e-12,3.87397869289117e-10,"HGLibB_23380","Enriched in ToxA"
"HGLibA_28905","MEPE",9.30872178337036,6.46009921810366,49.2473798116716,2.25634525844161e-12,3.90365460947042e-10,"HGLibA_28905","Enriched in ToxA"
"HGLibA_43550","SERPINB3",6.60897531193427,6.11452835737152,49.2451378557061,2.2589255056284e-12,3.90365460947042e-10,"HGLibA_43550","Enriched in ToxA"
"HGLibA_45456","SLCO1C1",3.81475170902212,6.90747998417506,49.1517354739285,2.36908671715456e-12,4.08173009679606e-10,"HGLibA_45456","Enriched in ToxA"
